473,01100111,original,6,2.1472567464834435e-09,6,3.5787612441390724e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[232].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[232].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[232].bitstring_original_order
474,10101110,site,6,2.0174916650880427e-09,6,3.362486108480071e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[233].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[233].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[233].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[233].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[233].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[233].site_bitstring
475,01110101,original,6,2.0174916650880427e-09,6,3.362486108480071e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[233].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[233].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[233].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[233].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[233].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[233].bitstring_original_order
476,01010100,original,6,1.81698900822635e-09,6,3.028315013710583e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[234].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[234].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[234].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[234].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[234].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[234].bitstring_original_order
477,00101010,site,6,1.81698900822635e-09,6,3.028315013710583e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[234].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[234].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[234].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[234].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[234].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[234].site_bitstring
478,10000110,site,6,1.81162665432225e-09,6,3.01937775720375e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[235].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[235].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[235].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[235].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[235].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[235].site_bitstring
479,01100001,original,6,1.81162665432225e-09,6,3.01937775720375e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[235].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[235].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[235].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[235].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[235].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[235].bitstring_original_order
480,10110110,site,6,1.5033506314367564e-09,6,2.5055843857279275e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[236].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[236].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[236].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[236].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[236].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[236].site_bitstring
481,01101101,original,6,1.5033506314367564e-09,6,2.5055843857279275e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[236].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[236].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[236].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[236].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[236].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[236].bitstring_original_order
482,10111010,site,6,1.4590121424578203e-09,6,2.431686904096367e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[237].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[237].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[237].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[237].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[237].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[237].site_bitstring
483,01011101,original,6,1.4590121424578203e-09,6,2.431686904096367e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[237].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[237].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[237].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[237].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[237].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[237].bitstring_original_order
484,01110000,original,6,1.1863493442609725e-09,6,1.9772489071016207e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[238].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[238].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[238].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[238].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[238].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[238].bitstring_original_order
485,00001110,site,6,1.1863493442609725e-09,6,1.9772489071016207e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[238].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[238].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[238].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[238].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[238].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[238].site_bitstring
486,01101010,original,6,1.0598698556312177e-09,6,1.7664497593853627e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[239].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[239].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[239].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[239].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[239].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[239].bitstring_original_order
487,01010110,site,6,1.0598698556312177e-09,6,1.7664497593853627e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[239].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[239].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[239].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[239].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[239].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[239].site_bitstring
488,11010110,site,6,8.325850923379358e-10,6,1.3876418205632264e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[240].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[240].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[240].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[240].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[240].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[240].site_bitstring
489,01101011,original,6,8.325850923379358e-10,6,1.3876418205632264e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[240].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[240].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[240].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[240].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[240].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[240].bitstring_original_order
490,01111100,original,6,8.282325644568467e-10,6,1.3803876074280778e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[241].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[241].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[241].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[241].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[241].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[241].bitstring_original_order
491,00111110,site,6,8.282325644568467e-10,6,1.3803876074280778e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[241].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[241].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[241].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[241].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[241].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[241].site_bitstring
492,01110100,original,6,7.624889400043923e-10,6,1.2708149000073204e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[242].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[242].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[242].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[242].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[242].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[242].bitstring_original_order
493,00101110,site,6,7.624889400043923e-10,6,1.2708149000073204e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[242].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[242].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[242].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[242].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[242].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[242].site_bitstring
494,01100000,original,6,6.846845076198092e-10,6,1.1411408460330153e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[243].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[243].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[243].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[243].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[243].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[243].bitstring_original_order
495,00000110,site,6,6.846845076198092e-10,6,1.1411408460330153e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[243].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[243].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[243].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[243].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[243].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[243].site_bitstring
496,01001000,original,6,6.660707591455502e-10,6,1.1101179319092503e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[244].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[244].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[244].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[244].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[244].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[244].bitstring_original_order
497,00010010,site,6,6.660707591455502e-10,6,1.1101179319092503e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[244].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[244].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[244].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[244].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[244].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[244].site_bitstring
498,10111110,site,6,5.501118578112376e-10,6,9.168530963520627e-11,0,temporal_ensemble.runs[0].peak_extraction.candidates[245].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[245].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[245].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[245].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[245].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[245].site_bitstring
499,01111101,original,6,5.501118578112376e-10,6,9.168530963520627e-11,0,temporal_ensemble.runs[0].peak_extraction.candidates[245].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[245].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[245].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[245].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[245].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[245].bitstring_original_order
