rank,bitstring,order,observation_count,probability_sum,probability_count,mean_probability,sample_count_sum,sources
447,01100010,original,6,5.009655236472635e-09,6,8.349425394121058e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[219].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[219].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[219].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[219].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[219].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[219].bitstring_original_order
448,01000110,site,6,5.009655236472635e-09,6,8.349425394121058e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[219].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[219].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[219].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[219].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[219].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[219].site_bitstring
449,10101010,site,6,4.807624068137262e-09,6,8.012706780228769e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[220].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[220].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[220].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[220].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[220].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[220].site_bitstring
450,01010101,original,6,4.807624068137262e-09,6,8.012706780228769e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[220].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[220].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[220].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[220].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[220].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[220].bitstring_original_order
451,01000100,original,6,4.783775145359244e-09,6,7.972958575598741e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[221].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[221].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[221].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[221].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[221].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[221].bitstring_original_order
452,00100010,site,6,4.783775145359244e-09,6,7.972958575598741e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[221].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[221].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[221].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[221].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[221].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[221].site_bitstring
453,01011010,original,6,4.502011726548957e-09,6,7.503352877581595e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[222].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[222].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[222].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[222].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[222].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[222].bitstring_original_order
454,01011010,site,6,4.502011726548957e-09,6,7.503352877581595e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[222].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[222].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[222].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[222].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[222].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[222].site_bitstring
455,11110010,site,6,4.294154988118778e-09,6,7.156924980197963e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[223].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[223].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[223].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[223].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[223].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[223].site_bitstring
456,01001111,original,6,4.294154988118778e-09,6,7.156924980197963e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[223].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[223].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[223].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[223].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[223].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[223].bitstring_original_order
457,01000000,original,6,3.964547512463677e-09,6,6.607579187439461e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[224].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[224].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[224].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[224].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[224].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[224].bitstring_original_order
458,00000010,site,6,3.964547512463677e-09,6,6.607579187439461e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[224].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[224].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[224].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[224].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[224].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[224].site_bitstring
459,11011010,site,6,3.53657369264735e-09,6,5.894289487745583e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[225].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[225].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[225].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[225].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[225].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[225].site_bitstring
460,01011011,original,6,3.53657369264735e-09,6,5.894289487745583e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[225].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[225].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[225].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[225].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[225].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[225].bitstring_original_order
461,01111000,original,6,3.492257330673151e-09,6,5.820428884455251e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[226].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[226].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[226].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[226].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[226].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[226].bitstring_original_order
462,00011110,site,6,3.492257330673151e-09,6,5.820428884455251e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[226].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[226].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[226].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[226].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[226].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[226].site_bitstring
463,10001110,site,6,3.1389962376576435e-09,6,5.231660396096073e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[227].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[227].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[227].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[227].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[227].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[227].site_bitstring
464,01110001,original,6,3.1389962376576435e-09,6,5.231660396096073e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[227].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[227].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[227].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[227].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[227].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[227].bitstring_original_order
465,01010000,original,6,2.5304220653141686e-09,6,4.2173701088569475e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[228].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[228].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[228].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[228].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[228].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[228].bitstring_original_order
466,00001010,site,6,2.5304220653141686e-09,6,4.2173701088569475e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[228].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[228].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[228].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[228].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[228].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[228].site_bitstring
467,10011110,site,6,2.3195564272352462e-09,6,3.8659273787254105e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[229].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[229].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[229].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[229].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[229].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[229].site_bitstring
468,01111001,original,6,2.3195564272352462e-09,6,3.8659273787254105e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[229].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[229].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[229].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[229].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[229].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[229].bitstring_original_order
469,01101100,original,6,2.2634013993204102e-09,6,3.772335665534017e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[230].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[230].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[230].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[230].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[230].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[230].bitstring_original_order
470,00110110,site,6,2.2634013993204102e-09,6,3.772335665534017e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[230].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[230].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[230].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[230].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[230].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[230].site_bitstring
471,01011100,original,6,2.196646647700649e-09,6,3.6610777461677483e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[231].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[231].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[231].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[231].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[231].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[231].bitstring_original_order
472,00111010,site,6,2.196646647700649e-09,6,3.6610777461677483e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[231].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[231].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[231].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[231].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[231].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[231].site_bitstring
473,11100110,site,6,2.1472567464856385e-09,6,3.5787612441427306e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[232].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[232].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[232].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[232].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[232].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[232].site_bitstring
474,01100111,original,6,2.1472567464856385e-09,6,3.5787612441427306e-10,0,temporal_ensemble.runs[0].peak_extraction.candidates[232].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[232].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[232].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[232].bitstring_original_order
